,RIC,Date,Gamma Estimate,CI Lower Bound,CI Upper Bound
351,LONN.S,2023-12-28,7.630484126138453e-10,3.770671363674552e-10,1.1490296888602353e-09
352,LONN.S,2023-12-29,6.899840275813448e-10,4.075252982770881e-10,9.724427568856014e-10
353,LONN.S,2024-01-03,1.1429555012884647e-09,8.494612083579638e-10,1.4364497942189657e-09
354,LONN.S,2024-01-04,2.6690656376445463e-08,1.6228192713212773e-08,3.7153120039678154e-08
355,LONN.S,2024-01-05,6.025780613196116e-10,1.7452703191444115e-10,1.0306290907247821e-09
356,LONN.S,2024-01-08,1.1682305399638679e-09,5.183655782743364e-10,1.8180955016533992e-09
357,LONN.S,2024-01-09,5.754810986955161e-10,3.157282473140451e-10,8.352339500769872e-10
358,LONN.S,2024-01-10,4.5843144869226476e-10,-1.3410872269458474e-10,1.0509716200791144e-09
359,LONN.S,2024-01-11,5.126307059553904e-10,3.527926862304526e-10,6.724687256803281e-10
360,LONN.S,2024-01-12,2.5098768728514636e-09,1.583633858413272e-09,3.436119887289655e-09
361,LONN.S,2024-01-15,1.1610131427825233e-09,7.299749659199071e-10,1.5920513196451395e-09
362,LONN.S,2024-01-16,6.819772619558404e-10,3.398691552563249e-10,1.0240853686553559e-09
363,LONN.S,2024-01-17,1.30259433976802e-09,8.570303788292143e-10,1.7481583007068256e-09
364,LONN.S,2024-01-18,2.069449795631343e-09,9.530976746499827e-10,3.185801916612703e-09
365,LONN.S,2024-01-19,3.3424967253024187e-09,2.932722518657449e-09,3.7522709319473884e-09
366,LONN.S,2024-01-22,1.055576725309313e-09,6.729983514785336e-10,1.4381550991400924e-09
367,LONN.S,2024-01-23,1.1769358214007463e-09,1.2979617621044206e-10,2.2240754665910505e-09
368,LONN.S,2024-01-24,6.86646283140373e-10,3.6852247701986726e-10,1.0047700892608788e-09
369,LONN.S,2024-01-25,4.532797420240604e-10,-2.146710166477134e-10,1.1212305006958343e-09
370,LONN.S,2024-01-26,1.9569085981747627e-09,1.3554236396518326e-09,2.5583935566976928e-09
371,LONN.S,2024-01-29,5.405544724650976e-09,4.069952208724533e-09,6.741137240577419e-09
372,LONN.S,2024-01-30,4.743237617082794e-10,2.4273344011659097e-10,7.059140832999679e-10
373,LONN.S,2024-01-31,8.784849898574445e-10,4.6127681106264185e-10,1.295693168652247e-09
374,LONN.S,2024-02-01,3.6199274609906685e-10,1.0827877192121275e-10,6.157067202769209e-10
375,LONN.S,2024-02-02,1.403595158395518e-10,-1.5173596743440056e-10,4.3245499911350416e-10
376,LONN.S,2024-02-05,2.8757071385129516e-09,4.1110279918632727e-10,5.340311477839576e-09
377,LONN.S,2024-02-06,6.661107477404248e-10,2.6260766741366203e-10,1.0696138280671875e-09
378,LONN.S,2024-02-07,2.225406188239589e-09,1.721561302881834e-09,2.7292510735973442e-09
379,LONN.S,2024-02-08,2.0882016950645607e-09,1.601311394709221e-09,2.5750919954199004e-09
380,LONN.S,2024-02-09,2.0210619944250395e-09,3.647831988282801e-10,3.6773407900217987e-09
381,LONN.S,2024-02-12,6.384815018728564e-10,3.636752765322532e-10,9.132877272134597e-10
382,LONN.S,2024-02-13,6.530997984398682e-10,1.0535724660106026e-10,1.200842350278676e-09
383,LONN.S,2024-02-14,7.624798742944756e-10,3.195500006268183e-10,1.205409747962133e-09
384,LONN.S,2024-02-15,3.7010898206541636e-10,4.029323176078017e-11,6.999247323700525e-10
385,LONN.S,2024-02-16,2.725523853198649e-10,-4.602010683203514e-11,5.911248774717649e-10
386,LONN.S,2024-02-19,2.7261299035501065e-10,-5.378554014930808e-11,5.990115208593293e-10
387,LONN.S,2024-02-20,1.2228340706374673e-09,6.090949747008257e-10,1.836573166574109e-09
388,LONN.S,2024-02-21,5.983169759915645e-10,3.011129419363276e-10,8.955210100468014e-10
389,LONN.S,2024-02-22,3.316005557855412e-10,-3.5231737793505397e-10,1.0155184895061363e-09
390,LONN.S,2024-02-23,1.6438597695522353e-09,1.1397324174039356e-09,2.147987121700535e-09
391,LONN.S,2024-02-26,2.741581711985382e-10,1.3866466937616187e-10,4.0965167302091454e-10
392,LONN.S,2024-02-27,1.0837974955861092e-09,2.38080341547553e-10,1.9295146496246653e-09
393,LONN.S,2024-03-05,4.75635360555876e-10,9.521590438842093e-11,8.560548167233309e-10
394,LONN.S,2024-03-06,1.3165950128506866e-09,9.273788517302504e-10,1.7058111739711229e-09
395,LONN.S,2024-03-07,2.0909443567091348e-10,-5.6671792648101875e-11,4.748606639899288e-10
396,LONN.S,2024-03-08,1.2701596819247557e-09,6.557615629464889e-10,1.8845578009030224e-09
397,LONN.S,2024-03-11,9.739212339870533e-10,5.029110944349275e-10,1.444931373539179e-09
398,LONN.S,2024-03-12,6.051789529809578e-10,-8.538664650223512e-10,2.0642243709842667e-09
399,LONN.S,2024-03-13,5.285103985717523e-10,1.9742129585064706e-10,8.595995012928575e-10
400,LONN.S,2024-03-14,2.1321953773298904e-10,1.062996424608344e-10,3.201394330051437e-10
401,LONN.S,2024-03-15,2.6781784027562253e-10,1.4082011947222649e-10,3.948155610790186e-10
402,LONN.S,2024-03-18,7.315183038560309e-10,4.777331166614072e-10,9.853034910506546e-10
403,NESN.S,2023-12-21,3.0875173172497395e-11,2.0001313060835005e-11,4.174903328415978e-11
404,NESN.S,2023-12-22,5.528935099985175e-11,4.088824318955785e-11,6.969045881014565e-11
405,NESN.S,2023-12-27,4.434168674212824e-11,2.5378296025406228e-11,6.330507745885025e-11
406,NESN.S,2023-12-28,2.693123678948867e-11,1.2633322077972554e-11,4.1229151501004786e-11
407,NESN.S,2023-12-29,1.910939427760462e-11,5.00932123124366e-12,3.320946732396558e-11
408,NESN.S,2024-01-03,3.5449750062602285e-11,2.7391967539506912e-11,4.350753258569766e-11
409,NESN.S,2024-01-04,2.7802727632926287e-11,1.928685072558878e-11,3.6318604540263794e-11
410,NESN.S,2024-01-05,8.16867941093761e-11,6.576998243842704e-11,9.760360578032517e-11
411,NESN.S,2024-01-08,1.300659334737529e-10,1.0934795375808437e-10,1.5078391318942144e-10
412,NESN.S,2024-01-09,3.0419502781603394e-11,1.742382435417853e-11,4.341518120902826e-11
413,NESN.S,2024-01-10,2.2531237592017535e-11,1.3147802180794883e-11,3.191467300324019e-11
414,NESN.S,2024-01-11,7.671729619918315e-11,5.889711160981289e-11,9.453748078855341e-11
415,NESN.S,2024-01-12,3.836497328390761e-11,2.1878129152267797e-11,5.485181741554742e-11
416,NESN.S,2024-01-15,3.2860500501559654e-11,1.9495964265834885e-11,4.622503673728442e-11
417,NESN.S,2024-01-16,1.5150470634132013e-11,3.7930418183258234e-13,2.992163708643144e-11
418,NESN.S,2024-01-17,3.634157010214715e-11,2.014154823370816e-11,5.254159197058615e-11
419,NESN.S,2024-01-18,4.7535771186268065e-11,3.890962951726526e-11,5.616191285527087e-11
420,NESN.S,2024-01-19,6.24368004829866e-12,5.390333769271716e-13,1.1948326719670148e-11
421,NESN.S,2024-01-22,2.0201307019278774e-10,1.8286240472282565e-10,2.2116373566274983e-10
422,NESN.S,2024-01-23,5.4219716689018204e-11,2.014131504729458e-11,8.829811833074183e-11
423,NESN.S,2024-01-24,1.4039470299828352e-11,5.656201193090353e-12,2.242273940656635e-11
424,NESN.S,2024-01-25,1.361210480106049e-11,6.878774444001399e-12,2.0345435158119582e-11
425,NESN.S,2024-01-26,4.159170301288914e-12,-3.2304255537664173e-12,1.1548766156344244e-11
426,NESN.S,2024-01-29,1.856890313369306e-11,1.17681648909026e-11,2.536964137648352e-11
427,NESN.S,2024-01-30,1.8081194568233533e-11,1.1667789320407372e-11,2.4494599816059696e-11
428,NESN.S,2024-01-31,-5.514724618653057e-12,-1.9465474283972616e-11,8.436025046666501e-12
429,NESN.S,2024-02-01,1.467104148987289e-11,3.3817367046118306e-12,2.5960346275133946e-11
430,NESN.S,2024-02-02,8.189143389013395e-12,2.7635524528020994e-12,1.361473432522469e-11
431,NESN.S,2024-02-05,3.779449562821599e-11,1.6232651183161162e-11,5.935634007327081e-11
432,NESN.S,2024-02-06,1.0626617236628372e-11,2.475656138968211e-12,1.8777578334288533e-11
433,NESN.S,2024-02-07,2.2981940003061915e-11,6.447742943599873e-12,3.9516137062523955e-11
434,NESN.S,2024-02-09,1.0328795249097885e-10,7.690694763730332e-11,1.2966895734465438e-10
435,NESN.S,2024-02-12,1.0068778221465566e-11,3.959772327417351e-12,1.6177784115513782e-11
436,NESN.S,2024-02-13,3.999051372845628e-11,2.7713820993943593e-11,5.226720646296896e-11
437,NESN.S,2024-02-15,2.6692550578686528e-11,1.92895767115872e-11,3.4095524445785854e-11
438,NESN.S,2024-02-16,4.1902270384595503e-11,2.942833263214718e-11,5.4376208137043826e-11
439,NESN.S,2024-02-19,1.8683735472996652e-11,6.251835243406468e-12,3.1115635702586835e-11
440,NESN.S,2024-02-22,1.209172055086507e-11,-3.210963874429923e-11,5.629307984602937e-11
441,NESN.S,2024-02-23,3.000180403351343e-11,2.5812921630569018e-11,3.419068643645784e-11
442,NESN.S,2024-02-26,1.8101964795639386e-11,1.2391537797384092e-11,2.381239179389468e-11
443,NESN.S,2024-02-27,1.3962248630729128e-11,1.0875695534368253e-11,1.7048801727090002e-11
444,NESN.S,2024-02-28,1.1258728849028898e-11,6.361509439141412e-12,1.6155948258916384e-11
445,NESN.S,2024-02-29,6.0725637431228946e-12,4.530949638095633e-12,7.614177848150157e-12
446,NESN.S,2024-03-01,4.82268323399637e-11,4.22882764720912e-11,5.4165388207836204e-11
447,NESN.S,2024-03-04,1.4430647621085282e-11,4.62581587418879e-12,2.4235479367981777e-11
448,NESN.S,2024-03-05,2.311841194114077e-11,1.2515275386649407e-11,3.372154849563213e-11
449,NESN.S,2024-03-06,3.35669597382604e-11,2.6670181962657725e-11,4.046373751386307e-11
450,NESN.S,2024-03-07,1.960226265040607e-11,1.465937416941815e-11,2.454515113139399e-11
451,NESN.S,2024-03-08,3.462503351020216e-11,2.467730286520323e-11,4.4572764155201094e-11
452,NESN.S,2024-03-11,5.1630060923712244e-11,3.63800792903293e-11,6.688004255709519e-11
453,NESN.S,2024-03-12,3.50895481188615e-11,2.875224118476612e-11,4.142685505295688e-11
454,NESN.S,2024-03-13,1.7480387655515934e-11,7.997217859806906e-12,2.6963557451224964e-11
455,NESN.S,2024-03-14,3.720710286109387e-12,2.3475658794882036e-12,5.0938546927305704e-12
456,NESN.S,2024-03-15,4.918356430139065e-12,3.29161646359822e-12,6.54509639667991e-12
457,NESN.S,2024-03-18,1.9849013172969647e-11,1.2964903664053616e-11,2.673312268188568e-11
458,SCHN.S,2023-12-21,1.9838413729658313e-08,1.0430762629551257e-08,2.924606482976537e-08
459,SCHN.S,2023-12-22,1.1708295150832566e-07,8.730300090946859e-08,1.4686290210718273e-07
460,SCHN.S,2023-12-27,1.4747767210912047e-08,7.572934222072074e-09,2.192260019975202e-08
461,SCHN.S,2023-12-28,1.583162866402199e-08,-1.6863942094977175e-08,4.8527199423021154e-08
462,SCHN.S,2024-01-08,2.297743139469571e-09,1.8402922604428373e-09,2.7551940184963048e-09
463,SCHN.S,2024-01-09,2.5252656513047916e-08,9.039699090049989e-09,4.146561393604585e-08
464,SCHN.S,2024-01-10,4.774241859656659e-08,1.055672674588886e-08,8.492811044724431e-08
465,SCHN.S,2024-01-11,1.1300204270974688e-08,-1.3668335138508711e-08,3.626874368045809e-08
466,SCHN.S,2024-01-12,5.129018656293498e-09,-1.263056579631613e-09,1.1521093892218609e-08
467,SCHN.S,2024-01-15,3.948878076995152e-08,1.5270231831259508e-09,7.74505383567771e-08
468,SCHN.S,2024-01-16,2.432354577342201e-08,6.564069750254156e-09,4.208302179658986e-08
469,SCHN.S,2024-01-17,6.676196099664783e-09,3.1341029665827485e-09,1.0218289232746817e-08
470,SCHN.S,2024-01-18,3.446252899094815e-08,1.9657296141761056e-08,4.926776184013525e-08
471,SCHN.S,2024-01-19,3.141818127338415e-08,1.0615751382331932e-08,5.2220611164436366e-08
472,SCHN.S,2024-01-22,7.670399523272321e-08,5.045788691681337e-08,1.0295010354863304e-07
473,SCHN.S,2024-01-23,1.7484825381716805e-08,1.195074731657659e-08,2.301890344685702e-08
474,SCHN.S,2024-01-24,1.1489177290583654e-08,7.381320797141566e-09,1.559703378402574e-08
475,SCHN.S,2024-01-25,1.4435505912474078e-08,8.775387416431644e-09,2.0095624408516512e-08
476,SCHN.S,2024-01-26,1.4827490678955215e-08,6.023143647380861e-09,2.363183771052957e-08
477,SCHN.S,2024-01-29,1.383768847689364e-08,-9.131778177915632e-10,2.8588554771578844e-08
478,SCHN.S,2024-01-30,3.1346288454801524e-08,8.864575902155165e-09,5.382800100744788e-08
479,SCHN.S,2024-01-31,3.078399592361957e-08,2.057919041847575e-08,4.098880142876339e-08
480,SCHN.S,2024-02-01,7.941103684881894e-08,6.316855947951322e-08,9.565351421812466e-08
481,SCHN.S,2024-02-02,2.0998648340924566e-08,-1.8152441476471055e-09,4.381254082949624e-08
482,SCHN.S,2024-02-05,1.2911439474433444e-08,7.515360335118254e-09,1.830751861374863e-08
483,SCHN.S,2024-02-06,2.9015202173177097e-08,1.7518642084643603e-08,4.051176226171059e-08
484,SCHN.S,2024-02-07,6.988122760382193e-09,1.2063146022033812e-09,1.2769930918561006e-08
485,SCHN.S,2024-02-08,5.663279540158199e-09,-2.5040243957400405e-09,1.3830583476056438e-08
486,SCHN.S,2024-02-09,2.7091127377297717e-07,1.6345360620347367e-07,3.7836894134248066e-07
487,SCHN.S,2024-02-12,1.8212845056441858e-08,2.591914438598964e-09,3.383377567428475e-08
488,SCHN.S,2024-02-13,8.684618488659034e-08,6.79337791015235e-08,1.0575859067165718e-07
489,SCHN.S,2024-02-14,2.6890695154180637e-08,1.6396591342431694e-08,3.738479896592958e-08
490,SCHN.S,2024-02-15,9.767204710139858e-09,-2.6238997230614186e-09,2.2158309143341134e-08
