Ticker,Date,Gamma Estimate,Gamma Significance,Eta Estimate,Eta Significance,Full Model Significance,CI Lower Bound (Gamma),CI Upper Bound (Gamma),F-statistic,Model p-value,Model Significance
GIVN,2024-01-10,2.8941491860346547e-08,True,1.190952195641212e-05,False,False,1.9116169941530598e-08,3.8766813779162496e-08,16.878485292607674,5.731101199250896e-08,True
GIVN,2024-01-11,4.0505153713028136e-08,True,-9.350398260223947e-06,False,False,3.107536811055893e-08,4.993493931549734e-08,35.60519641196826,7.171381859851187e-16,True
GIVN,2024-01-12,2.6042555468597053e-08,True,6.121239702536812e-06,False,False,1.8496898073515026e-08,3.358821286367908e-08,23.557050802336253,9.020248435502594e-11,True
GIVN,2024-01-15,1.555961046752423e-08,True,4.409924214976585e-06,False,False,4.240831691831235e-09,2.6878389243217225e-08,3.7942692089259076,0.022846932777243263,True
GIVN,2024-01-16,9.470184110416363e-09,False,-5.301394092445676e-07,False,False,-7.29526602057789e-10,1.9669894822890516e-08,1.6623180712681083,0.19001723266109452,False
GIVN,2024-01-17,3.843767125937166e-09,True,-2.0831725387632855e-06,False,False,9.909144433994337e-10,6.696619808474899e-09,3.51472902553346,0.030076753507333145,True
GIVN,2024-01-18,1.1575964444900819e-08,True,-5.759170017454838e-06,False,False,7.630303105007591e-09,1.5521625784794046e-08,16.826136414285166,5.8959005795249426e-08,True
GIVN,2024-01-19,7.075439062447624e-09,True,-1.8921492374468716e-05,False,False,1.562332054318247e-09,1.2588546070577e-08,4.697822406561855,0.00928759282902218,True
GIVN,2024-01-22,8.20998606839372e-09,True,-1.4350133474126898e-07,False,False,4.911575554827622e-09,1.1508396581959816e-08,11.919334171447336,7.320723125978225e-06,True
GIVN,2024-01-23,2.9217196063484553e-08,True,-4.733762619749076e-06,False,False,2.224623106822557e-08,3.6188161058743536e-08,33.85577112968754,4.596150866692801e-15,True
GIVN,2024-01-24,2.2371566722205494e-08,True,1.354186697987675e-05,False,False,4.288641748132528e-09,4.045449169627846e-08,3.199579903907203,0.04108716633248651,True
GIVN,2024-01-25,3.528765437884162e-09,False,-2.3260272311705338e-05,False,False,-1.9470474614510597e-09,9.004578337219384e-09,1.3354721246663819,0.2631655551327549,False
GIVN,2024-01-26,2.137952384155962e-08,True,-4.309568731141865e-06,False,False,1.3723605917011295e-08,2.9035441766107942e-08,15.013951840419628,3.3663765008486484e-07,True
GIVN,2024-01-29,1.0324599098561965e-07,True,-1.5352474723636105e-06,False,False,5.834020119303205e-08,1.4815178077820724e-07,10.175998078134512,4.062946844794646e-05,True
GIVN,2024-01-30,3.3169908577380625e-09,False,-2.828115807456131e-05,False,False,-1.1789375436338264e-08,1.842335715181439e-08,0.27174754565938153,0.7620761697478997,False
GIVN,2024-01-31,1.49986738836386e-08,True,1.8942671580036407e-05,False,False,5.389994092316331e-09,2.460735367496087e-08,4.712467187504397,0.009089824042986486,True
GIVN,2024-02-01,1.181412960359554e-08,True,-3.176277804209789e-06,False,False,4.53278103746907e-09,1.909547816972201e-08,5.072646120642039,0.006358803816550706,True
GIVN,2024-02-02,6.604920447084861e-09,False,1.8685567806548668e-05,False,False,-3.006246337697948e-09,1.621608723186767e-08,1.2667358819573866,0.2820105314655746,False
GIVN,2024-02-05,2.2475804660277766e-08,True,0.00023526825276330398,True,True,5.091396315697229e-09,3.98602130048583e-08,8.957777409252326,0.00013546960247745225,True
GIVN,2024-02-06,4.224707795303602e-08,True,4.677612673154224e-06,False,False,1.8256515545289543e-08,6.623764036078249e-08,5.9996248335289915,0.002534171926343311,True
GIVN,2024-02-07,7.518472171255914e-09,True,5.2611010600274264e-06,False,False,1.876994263439511e-09,1.3159950079072316e-08,3.565818760958836,0.028557703635441807,True
GIVN,2024-02-08,2.7898524280947848e-09,False,-3.4476667673399565e-08,False,False,-3.017307357048043e-09,8.597012213237613e-09,0.4446401133655981,0.6411576901311287,False
GIVN,2024-02-09,3.027648938736839e-08,True,-3.31128877316673e-06,False,False,2.2333932063803264e-08,3.8219046710933514e-08,27.99659998087994,1.1781517512995536e-12,True
GIVN,2024-02-12,5.716754933206038e-09,True,2.7939986179074575e-06,False,False,2.615625466584613e-10,1.1171947319753614e-08,2.18423913635794,0.11312128208826293,False
GIVN,2024-02-13,6.04541343886391e-09,True,6.33006583608819e-06,False,False,2.8585806339790667e-09,9.232246243748752e-09,7.194931141491325,0.0007760564575095106,True
GIVN,2024-02-14,3.3462002533207037e-09,True,-3.392326000774058e-06,False,False,2.125508021769577e-10,6.47984970446445e-09,2.2804579492147408,0.10260043940701753,False
GIVN,2024-02-15,1.572927080433127e-08,True,1.8201667391936275e-05,False,False,3.003513530479027e-09,2.8455028078183518e-08,3.05558652003873,0.04736949507453345,True
GIVN,2024-02-16,5.800211558268978e-08,True,3.181601730085401e-05,False,False,3.2849382376047895e-08,8.315484878933167e-08,10.324051427445758,3.5494837140803926e-05,True
GIVN,2024-02-19,1.1927697160744204e-08,False,0.00010379192951607402,False,False,-1.4929341789312466e-08,3.878473611080088e-08,1.2587452405176192,0.28440563499099136,False
GIVN,2024-02-20,8.878290103021873e-09,False,3.765592097827018e-05,False,False,-2.0065673298515845e-08,3.782225350455959e-08,0.2892356940131975,0.7488792424681954,False
GIVN,2024-02-21,5.722100038766614e-09,True,3.065369275642566e-06,False,False,1.1222065321739887e-10,1.133197942431583e-08,2.018203611142799,0.13323927073581948,False
GIVN,2024-02-22,2.144629682350736e-09,False,8.100684942058e-06,False,False,-9.933076187751908e-09,1.4222335552453381e-08,0.07149445214312569,0.9310047471341941,False
GIVN,2024-02-23,3.6818053609988075e-09,False,3.472044364382666e-06,False,False,-9.085707739674149e-10,8.272181495965029e-09,1.278824967037376,0.27869602661353027,False
GIVN,2024-02-26,8.491245287748105e-09,False,-3.3030581031044052e-06,False,False,-8.404695170142502e-09,2.5387185745638713e-08,0.49119245775164194,0.6120008883911968,False
GIVN,2024-02-27,1.055753931245327e-08,False,-8.349099575276266e-05,False,False,-1.910718643245571e-08,4.0222265057362245e-08,0.3354582575607423,0.715062757073821,False
GIVN,2024-03-07,4.612896075214396e-09,True,-2.524812332569895e-07,False,False,3.423815031655175e-10,8.883410647263275e-09,2.2472093172981102,0.10629115750672322,False
GIVN,2024-03-08,1.6135597027838764e-08,True,8.591305568423732e-06,False,False,1.1509081483252291e-08,2.0762112572425237e-08,23.493262869750613,8.537844561665395e-11,True
GIVN,2024-03-11,3.801443191796088e-09,True,-4.528508928145596e-05,True,True,1.3876420950062898e-09,6.215244288585887e-09,14.610242562994248,5.09547324980876e-07,True
GIVN,2024-03-12,3.0573552475864436e-08,True,-1.1068837899702743e-05,False,False,8.579831489141384e-09,5.256727346258749e-08,3.7425088587702033,0.023917617156977582,True
GIVN,2024-03-13,5.30459124380027e-09,True,5.242650833177569e-07,False,False,2.988729173074095e-09,7.620453314526445e-09,10.147454664217166,4.266296336937472e-05,True
GIVN,2024-03-14,8.43034004773636e-09,False,7.725466869504092e-05,False,False,-6.229121758884617e-09,2.3089801854357337e-08,1.1137673481535795,0.32859928815738043,False
GIVN,2024-03-15,1.467180293503378e-08,True,0.00014265807537574388,False,False,1.0245064830016455e-08,1.9098541040051106e-08,22.578457877428395,1.945330293115348e-10,True
GIVN,2024-03-18,5.111193373261379e-09,True,-2.2903335056558027e-05,False,False,2.201946781437769e-09,8.020439965084989e-09,6.9949151583502855,0.0009362343614016355,True
KUD,2023-12-21,4.6704586162102313e-07,False,6.085986162461957e-05,False,False,-9.417034636291604e-07,1.8757951868712066e-06,0.3540012965370192,0.7050831749234309,False
KUD,2023-12-22,3.049258889267523e-08,True,6.926652115181936e-05,True,True,2.7045620724741196e-08,3.393955706060927e-08,157.23087501716185,8.80957165174109e-41,True
KUD,2023-12-27,2.2402489175499646e-08,False,4.0457223473387604e-05,False,False,-3.617532615440096e-07,4.0655823989500887e-07,0.513628620165493,0.601639999991606,False
KUD,2023-12-28,-2.4338121974402066e-09,False,1.2433314116844123e-05,False,False,-8.962226564949449e-08,8.475464125461408e-08,0.010300159727490696,0.9897550910171057,False
KUD,2023-12-29,2.971380833751153e-08,False,-0.0001642083068790945,False,False,-1.4817768411936755e-07,2.0760530079439063e-07,1.3419095155742033,0.2741049264622991,False
KUD,2024-01-03,7.91755447061974e-08,True,2.7077653664587632e-05,False,False,5.836542358796984e-08,9.998566582442496e-08,28.285114518032813,5.008083322443761e-12,True
KUD,2024-01-04,3.1900797651579755e-07,True,-4.6670580308942784e-05,False,False,4.523742846774185e-08,5.927785245638532e-07,2.8092135681811032,0.07388163312293508,False
KUD,2024-01-05,1.0948379557140668e-06,False,0.00013749817553332833,False,False,-1.3459709969882894e-06,3.535646908416423e-06,0.6308520648808937,0.550338871941728,False
KUD,2024-01-08,5.18201760434351e-06,False,8.217614992816927e-05,False,False,-1.6202031035270015e-05,2.656606624395704e-05,0.8938595754055173,0.42479781273957723,False
KUD,2024-01-09,2.3511113241107522e-08,False,-8.411227865195865e-05,False,False,-1.631813421252655e-06,1.67883564773487e-06,0.36379282450651795,0.7003164006258676,False
KUD,2024-01-10,3.576682670396577e-07,True,-7.751199767730081e-05,True,True,3.2717878238949256e-07,3.881577516898229e-07,284.18919864809754,9.924522002867752e-85,True
KUD,2024-01-11,-0.00043068505249535256,False,-0.0006054405254674492,False,False,,,,,False
KUD,2024-01-12,3.862321315554869e-06,False,-4.83714210964189e-05,False,False,-1.8541615300296626e-05,2.6266257931406365e-05,0.19831518876274448,0.8236005818227734,False
KUD,2024-01-15,2.365680426619186e-07,False,0.00012063778428200355,False,False,-4.336365644512208e-07,9.06772649775058e-07,1.019301101338543,0.3788432007344095,False
KUD,2024-01-16,0.00013201005627385304,False,5.6177441934853324e-05,False,False,-0.0004986069567633658,0.0007626270693110717,0.1598173553208096,0.8549543281215076,False
KUD,2024-01-17,4.2408716811719503e-07,False,8.702568897956388e-06,False,False,-5.8642500554303883e-08,9.06816836788694e-07,3.173567824684924,0.10446838477948385,False
KUD,2024-01-18,3.32850768724809e-07,True,-3.0348271297811427e-05,True,True,2.9914902779429243e-07,3.665525096553256e-07,193.12413977823178,5.760119517399284e-48,True
KUD,2024-01-19,-2.782337360045837e-08,False,0.0001683028202276194,False,False,-2.9881643184424266e-07,2.431696846433259e-07,1.3677098449142147,0.27118419223931745,False
KUD,2024-01-22,1.200925802732316e-07,True,0.00010872732498505814,False,False,5.362377484351182e-08,1.8656138570295136e-07,8.765413630650206,0.00039611002439157456,True
KUD,2024-01-23,9.490484510763346e-08,False,-0.0001204717204806471,False,False,-2.2109649753627747e-06,2.400774665578042e-06,0.5166559083796355,0.6061318242667564,False
KUD,2024-01-24,2.3002509724682413e-08,False,0.00010534968560853041,True,False,-8.893231123139336e-08,1.3493733068075817e-07,3.4047704733971935,0.04285685532051657,True
KUD,2024-01-25,2.1871814897116238e-08,False,0.0002609822736610125,True,False,-2.5863846460374087e-07,3.0238209439797336e-07,6.459526886831493,0.004095403392942769,True
KUD,2024-01-26,1.810190253028255e-06,False,-0.00025505180572268145,False,False,-2.3947337214974188e-06,6.0151142275539285e-06,2.3780742005073545,0.13178464483095415,False
KUD,2024-01-29,-1.068995809575069e-07,False,-9.658391833867422e-05,False,False,-1.439138879908355e-06,1.225339717993341e-06,0.09133039072865444,0.9131363197507091,False
KUD,2024-01-30,1.981748898771245e-05,True,-3.8583553064896906e-05,False,False,1.7048833661597712e-07,3.946448963880892e-05,2.841294028041599,0.08618440441307698,False
KUD,2024-01-31,1.2891042574885353e-07,False,1.5176611778484912e-05,False,False,-5.44470455092674e-07,8.022913065903811e-07,0.08973386966770523,0.9145595265813096,False
KUD,2024-02-01,-2.343718755928065e-06,False,1.1829352239636532e-05,False,False,-0.00011367763739210176,0.00010899019988024563,0.002892649122462885,0.9971121263383984,False
KUD,2024-02-02,-2.9129272899241975e-07,False,-4.670720068153461e-05,False,False,-6.487739610565479e-06,5.905154152580639e-06,0.06632475015885993,0.9362799778350113,False
KUD,2024-02-05,9.129798997434856e-08,True,4.8126746817050604e-05,False,False,7.589698424872858e-08,1.0669899569996855e-07,69.83904240554163,4.345551537867601e-25,True
KUD,2024-02-06,7.175996693921325e-07,False,0.00021243367692931842,True,False,-2.673430265239159e-07,1.702542365308181e-06,7.976819205418989,0.0015461606843358267,True
KUD,2024-02-07,-1.6844821506810594e-07,False,-1.93150711970508e-05,False,False,-4.32405500710899e-07,9.550907057468713e-08,0.8811233519285901,0.4290854333234682,False
KUD,2024-02-08,1.8525527779294174e-07,False,-5.4638385633478005e-05,False,False,-5.187266564087306e-07,8.892372119946141e-07,0.21847872275309074,0.8062535516092869,False
KUD,2024-02-09,7.754592993461548e-08,True,0.00010036269931306253,True,True,1.494286011521857e-08,1.401489997540124e-07,5.927791139000221,0.005122582312393781,True
KUD,2024-02-12,1.8862657974886107e-08,False,0.00018158013198293996,False,False,-2.0871972671200657e-07,2.464450426617788e-07,2.054626294247975,0.1571397268405513,False
KUD,2024-02-13,4.0509442084757326e-05,False,-0.00012545573101887768,False,False,-2.994253415082961e-05,0.00011096141832034426,0.973203331648251,0.4037779756357838,False
KUD,2024-02-14,3.920431821153823e-07,True,8.415343150909779e-05,False,False,1.5860516189430603e-07,6.254812023364586e-07,6.265815463032324,0.007345620417511462,True
KUD,2024-02-15,6.897349314550436e-08,False,1.1613201827555793e-05,False,False,-4.6855726224034806e-07,6.065042485313568e-07,0.03652085784961464,0.964191457745828,False
KUD,2024-02-16,9.217103349910471e-08,False,-0.0005013872052106512,False,False,-1.7655416043357076e-07,3.608962274317802e-07,1.9966493454509433,0.14647165097305573,False
KUD,2024-02-19,5.499188558214442e-09,False,0.00018952435769909522,False,False,-3.519738597693223e-09,1.4518115714122107e-08,1.3171255934038946,0.2699259651524025,False
KUD,2024-02-20,1.6690709685558577e-08,False,-8.811859931229834e-05,False,False,-6.965224960476438e-08,1.0303366897588153e-07,0.546980391291575,0.5799089353242483,False
KUD,2024-02-21,1.1102446713900512e-07,False,7.520810851025696e-05,False,False,-2.0971208972666276e-07,4.31761024004673e-07,0.6433437315953723,0.5286109975555474,False
KUD,2024-02-22,5.63469964763027e-07,False,5.124180031486021e-05,False,False,-3.2608754264890184e-10,1.127266017068703e-06,2.0327545421797963,0.13447380544389703,False
KUD,2024-02-23,4.947796587118171e-07,True,0.00018074576079838187,False,False,1.5098042298025692e-07,8.385788944433773e-07,5.291176647931089,0.00627776859394392,True
KUD,2024-02-26,4.683877324802228e-08,False,2.1300918286292258e-05,False,False,-1.7180480937953796e-07,2.654823558755825e-07,0.12800324422214934,0.8802186381767679,False
KUD,2024-02-27,-1.1829102015217121e-09,False,-0.00011450999891120185,False,False,-6.572127873003873e-08,6.335545832699532e-08,0.7820495096070903,0.46386487547776933,False
KUD,2024-02-28,1.3926315113024046e-08,False,0.0001075919521220095,False,False,-7.526213271634384e-07,7.804739573894866e-07,0.39248104125195704,0.6772899780305603,False
KUD,2024-02-29,2.515159141985553e-08,False,-1.598735669542646e-05,False,False,-4.042248030956329e-08,9.072566314927435e-08,0.3129467206187393,0.7324372082195685,False
KUD,2024-03-01,6.116895482798883e-07,False,-0.00014975133689579384,False,False,-1.7095443309125893e-07,1.3943335296510354e-06,3.5566150202534295,0.04110432471839952,True
KUD,2024-03-04,-1.311127360736098e-07,False,-0.00020178773607420195,True,False,-6.914795624459123e-07,4.2925409029869274e-07,2.373597522169857,0.10986407931494234,False
KUD,2024-03-05,4.352543716276098e-09,False,-0.00022076718853013537,False,False,-3.208179605801279e-07,3.2952304801268013e-07,1.2299845774949305,0.3100722477521768,False
KUD,2024-03-06,7.657131275781403e-09,False,-5.4204054096406836e-05,False,False,-3.1518270287914264e-07,3.3049696543070546e-07,0.14931370290451448,0.8623546673306642,False
KUD,2024-03-07,-1.5654670058942836e-05,False,-0.0002920499677928514,False,False,-0.00017423989924918602,0.00014293055913130036,0.3264468276605111,0.7272290041832498,False
KUD,2024-03-08,1.385611824792465e-06,False,0.00023416304171131045,False,False,-8.832272302767638e-06,1.1603495952352568e-05,0.7250439425596873,0.49603590924859114,False
KUD,2024-03-11,2.2177183876307425e-07,False,0.0002080497999169219,False,False,-7.380640131775538e-08,5.173500788439039e-07,1.8090489797057931,0.17763396173965362,False
KUD,2024-03-12,2.5242867069065964e-07,False,7.229907953677087e-05,True,False,-5.771714811920892e-07,1.0820288225734084e-06,6.338544960376841,0.033153251031413325,True
KUD,2024-03-13,1.6556323525086963e-06,False,8.613096208015299e-05,False,False,-9.794514670825964e-07,4.290716172099989e-06,1.4983926741668832,0.23375584666378563,False
KUD,2024-03-14,3.986535996874782e-08,False,-7.826485612579009e-05,False,False,-6.058207669871334e-08,1.4031279663620898e-07,0.49455310044762785,0.6194454101462846,False
KUD,2024-03-15,4.848681559232754e-08,True,-0.00010664415884080675,True,True,3.6920723022239225e-08,6.005290816241585e-08,35.27784937643307,7.860514161452093e-14,True
KUD,2024-03-18,7.2387698292477554e-09,False,0.00024328222306667697,False,False,-3.8173665245697973e-07,3.962141921154753e-07,1.7765391677990745,0.20303205287766596,False
LISN,2023-12-21,4.785544441441726e-06,True,3.5366872140687333e-06,False,False,1.7162810440654581e-06,7.854807838817994e-06,4.7577283534797425,0.010136003879178998,True
LISN,2023-12-22,2.671529456619584e-06,False,4.767031031232604e-06,False,False,-3.156529443574125e-07,5.65871185759658e-06,1.574499441525018,0.2117426365561496,False
LISN,2023-12-27,9.262422090048582e-06,True,9.918268702749335e-06,False,False,1.819797099029838e-07,1.834286447019418e-05,2.163706336001472,0.1205279897255679,False
LISN,2023-12-28,5.07526390571516e-05,True,-5.162834207116461e-06,False,False,3.3396688031546345e-05,6.810859008275686e-05,16.761771751444073,3.651863804962062e-07,True
LISN,2023-12-29,2.4048440614316074e-05,True,-1.9886852216242642e-05,False,False,7.0864305529990215e-06,4.1010450675633126e-05,4.202738921338111,0.020800746031919146,True
LISN,2024-01-03,5.916723464088506e-05,False,-2.383210698556628e-05,False,False,-6.47130764116085e-05,0.00018304754569337862,0.5814874419186619,0.561904319148536,False
LISN,2024-01-04,1.2385321163649045e-05,False,6.942898477967026e-05,False,False,-6.212016895970606e-06,3.0982659223268695e-05,2.279022148280179,0.10943183339975186,False
LISN,2024-01-05,1.699475173894491e-05,True,-2.3369855996733944e-06,False,False,3.0682088965022878e-06,3.092129458138753e-05,2.945047407593875,0.057865314829656345,False
LISN,2024-01-08,8.525498199233484e-06,False,2.4858831682654357e-05,False,False,-3.5658302027068014e-06,2.0616826601173767e-05,1.3338436899352875,0.27057690727246986,False
LISN,2024-01-09,2.404168233632779e-05,True,1.77659709207209e-05,False,False,5.23823366223931e-06,4.284513101041627e-05,3.5659876185827977,0.031918640639454904,True
LISN,2024-01-10,6.1285426971998075e-06,False,3.95679074153342e-05,False,False,-1.534731336357077e-07,1.2410558528035323e-05,3.70710176718115,0.030241168615305493,True
LISN,2024-01-11,6.515888596333012e-06,True,1.8895855714439474e-05,False,False,9.964591722988555e-07,1.2035318020367169e-05,2.933266708125014,0.05781830819570026,False
LISN,2024-01-12,1.5651895045613264e-05,True,3.656110994750636e-06,False,False,6.765857173314294e-06,2.4537932917912232e-05,6.22088494871912,0.002871100405616926,True
LISN,2024-01-15,2.7389745109895257e-05,True,-3.991332030487637e-05,False,False,1.2697759320553412e-05,4.20817308992371e-05,7.211376496276371,0.0010526061759311642,True
LISN,2024-01-16,9.051660547371094e-06,True,-7.326639737226217e-06,False,False,5.6181639101019874e-06,1.24851571846402e-05,13.463675906229373,2.5920090690255792e-06,True
LISN,2024-01-17,2.5935457818678613e-06,True,2.0566444110843698e-06,False,False,1.2630120333609412e-06,3.924079530374781e-06,7.42210951817449,0.0008054874498195976,True
LISN,2024-01-18,2.6028014984507655e-06,True,-1.1839217844903586e-05,False,False,4.859762369639695e-07,4.719626759937561e-06,3.147244657258529,0.04636751595616739,True
LISN,2024-01-19,8.597880144579145e-06,True,9.267150725215908e-06,False,False,4.216843355224815e-06,1.2978916933933475e-05,7.622146606081106,0.0008853829024148991,True
LISN,2024-01-22,6.245059138114094e-06,True,6.960995703709983e-06,False,False,3.2765463316700995e-06,9.213571944558088e-06,8.802126977803724,0.000243648406958144,True
LISN,2024-01-23,1.036162417888334e-05,True,-1.6400140858323083e-06,False,False,5.391567667181401e-06,1.5331680690585277e-05,8.599867817697083,0.0003557098267704436,True
LISN,2024-01-24,5.3555406908688566e-06,True,-2.2380072119818038e-05,False,False,1.9026053574537997e-06,8.808476024283913e-06,5.52695447660677,0.0056007794212872735,True
LISN,2024-01-25,5.9984512175681946e-05,True,1.8821156600146162e-06,False,False,2.8518243297752733e-05,9.145078105361116e-05,7.349218122740826,0.0013391951690051673,True
LISN,2024-01-26,6.359198659390425e-05,True,-1.061037729088406e-05,False,False,2.4560573316830725e-05,0.00010262339987097778,5.432323902321013,0.0070862060749607905,True
LISN,2024-01-29,1.7917525759712833e-05,False,-1.8196916798502056e-06,False,False,-3.054786359232604e-06,3.8889837878658274e-05,1.5230615857786796,0.22678360908249218,False
LISN,2024-01-30,2.3634083194785416e-05,True,-6.007422922919344e-06,False,False,1.955397144961683e-06,4.531276924460915e-05,2.404196837806439,0.0980926107806348,False
LISN,2024-01-31,3.45568563991296e-06,False,9.582647783021023e-06,False,False,-1.0577659280516846e-07,7.017147872631089e-06,1.9305727263352432,0.14929859582836114,False
LISN,2024-02-01,1.791643988631009e-05,False,8.580212741493678e-06,False,False,-2.4710434673852443e-05,6.0543314446472624e-05,0.3941840874647343,0.6760535562271144,False
LISN,2024-02-02,8.660250913793898e-06,False,-1.7119469620344518e-05,False,False,-3.588372660463964e-08,1.7356385554192435e-05,2.2560047752998886,0.10915792712658301,False
LISN,2024-02-05,2.0955724136842542e-05,True,2.054377152848243e-06,False,False,1.378928814670563e-05,2.8122160126979455e-05,16.982909684341397,3.201958584558788e-07,True
LISN,2024-02-06,7.312060516537158e-06,True,-2.7218658521713948e-05,False,False,2.3073834482750445e-06,1.2316737584799271e-05,4.411899737916406,0.014896143683902111,True
LISN,2024-02-07,4.4181654691979545e-06,True,-3.867634086785163e-06,False,False,2.194876740838105e-06,6.641454197557804e-06,7.792475562567245,0.0006729240938432146,True
LISN,2024-02-08,9.267925210537865e-06,True,3.091387063347806e-05,False,False,6.159855751888398e-06,1.2375994669187333e-05,17.730946528987104,1.6881682073548687e-07,True
LISN,2024-02-09,6.6346680181369856e-06,False,2.9587774756932457e-07,False,False,-8.626802419021252e-06,2.1896138455295225e-05,0.38825539789199814,0.6800189779521826,False
LISN,2024-02-12,1.3272878441140483e-05,True,4.626566050786668e-06,False,False,3.246575748049648e-06,2.3299181134231317e-05,3.4594994317631893,0.034463506687692706,True
LISN,2024-02-13,2.840081612805674e-06,True,4.469819915780812e-05,False,False,1.0053741316007454e-06,4.6747890940106025e-06,5.729293568548375,0.00397136405360776,True
LISN,2024-02-14,4.261065659180561e-06,True,-9.640836769650177e-06,False,False,3.8697875474512776e-07,8.135152563615994e-06,2.596679619897092,0.08049411688119569,False
LISN,2024-02-15,9.066825268016184e-06,True,-1.0370920211296925e-05,False,False,5.741256191006577e-06,1.2392394345025792e-05,14.627017621027814,2.1382735081548774e-06,True
LISN,2024-02-16,7.729151306035011e-06,True,-1.8759287002762347e-05,False,False,1.9391074548089113e-06,1.351919515726111e-05,3.974896854417045,0.021919065411319574,True
LISN,2024-02-19,1.0485305226615921e-05,True,3.762634087066439e-05,False,False,4.838609776282564e-06,1.6132000676949278e-05,8.217670185082568,0.0004963169948749536,True
LISN,2024-02-20,2.236412284437095e-05,True,-4.419676977671556e-06,False,False,1.4216834223694966e-06,4.3306562266372406e-05,2.408573001103817,0.0968701723981292,False
LISN,2024-02-21,8.161770117128156e-06,True,-4.385684607483769e-06,False,False,1.7025783481655266e-06,1.4620961886090786e-05,3.2388548455155766,0.04392845021322322,True
LISN,2024-02-22,2.2530334097341775e-06,False,-5.910655023964157e-05,False,False,-3.1404125742803227e-06,7.646479393748678e-06,0.8263461891608137,0.4410507343476764,False
LISN,2024-02-23,9.768909045041075e-06,True,-1.9169358681285376e-05,False,False,3.9961013282645795e-06,1.554171676181757e-05,5.803931248746885,0.0044896336495700425,True
LISN,2024-02-26,5.5484105825854215e-06,True,-1.8201521922522478e-05,False,False,2.356842662639952e-06,8.739978502530891e-06,6.491515227509336,0.002176516793757156,True
LISN,2024-02-27,2.061198066568172e-06,True,2.7957863629538306e-05,False,False,3.003359447505367e-07,3.822060188385808e-06,3.48151660262069,0.034012491977801845,True
LISN,2024-02-28,3.043448743662587e-06,True,3.191514658955062e-05,False,False,1.35873411758292e-06,4.7281633697422544e-06,7.347031535167423,0.0009177610961638845,True
LISN,2024-02-29,5.882395106319348e-07,False,3.268372372270104e-05,False,False,-6.44208178525917e-07,1.8206871997897865e-06,0.7725366011681559,0.4636214403614881,False
LISN,2024-03-01,7.478842413877968e-07,False,-1.3493103825496665e-06,False,False,-1.5797686880649488e-06,3.075537170840542e-06,0.20341325918508624,0.8162811378806428,False
LISN,2024-03-04,2.1115445971907543e-06,True,1.1521912202205831e-05,False,False,3.829278578639604e-07,3.840161336517548e-06,3.0692485433324315,0.049201281668600015,True
LISN,2024-03-05,2.196331638625369e-06,False,3.810871061333221e-05,False,False,-5.104618503089696e-07,4.903125127559707e-06,2.524070818640499,0.0848511457012029,False
LISN,2024-03-06,5.89907294339899e-06,True,1.7410709375966924e-05,False,False,9.426022684510479e-07,1.0855543618346932e-05,3.137375016528965,0.04691782516852564,True
LISN,2024-03-07,3.157314269009227e-06,True,1.892934597144301e-05,False,False,2.0527542722789044e-06,4.2618742657395495e-06,16.386410370398124,2.43791854032658e-07,True
LISN,2024-03-08,1.292907908553037e-06,False,9.486294480536622e-06,False,False,-5.788014516685681e-07,3.164617268774642e-06,0.9590113462553415,0.385966178116144,False
LISN,2024-03-11,1.0979967772563875e-05,True,-1.3232402469849843e-05,False,False,3.129325856607173e-06,1.8830609688520577e-05,4.226120102214036,0.01856184721641585,True
LISN,2024-03-12,8.879299550380527e-06,True,-1.1966667397708159e-05,False,False,3.7750582064829357e-06,1.398354089427812e-05,6.058266251410591,0.003274629341507401,True
LISN,2024-03-13,1.1484987469358947e-06,True,2.3463491603536073e-05,False,False,1.9423838170588632e-07,2.102759112165903e-06,3.591281333432323,0.030669574805317786,True
LISN,2024-03-14,5.764682099974066e-07,False,-1.691539059249615e-05,False,False,-1.1560100547318956e-06,2.308946474726709e-06,0.6292850071248357,0.5348632443187695,False
LISN,2024-03-15,1.1943240931616874e-07,False,-4.044563101033523e-06,False,False,-1.2099886376389758e-07,3.5986368239623503e-07,0.48397028453293295,0.6171932331664124,False
LISN,2024-03-18,2.4211044806370066e-06,True,-5.7865018062117315e-06,False,False,1.7403555179992124e-07,4.668173409474092e-06,2.3139202927480533,0.10447959152952682,False
LONN,2023-12-21,1.5783027643247001e-09,True,-4.028376950553586e-05,False,False,4.7747952359068167e-11,3.108857576290332e-09,2.2369115072181764,0.10703956242677742,False
LONN,2023-12-22,2.1592025386758963e-09,True,2.2371465152490035e-07,False,False,1.702155654518241e-09,2.6162494228335517e-09,42.96311020563938,4.664524693201638e-19,True
LONN,2023-12-27,8.191344780713525e-10,True,-1.1001810724832037e-05,False,False,5.169127812622853e-10,1.1213561748804196e-09,14.431672432496551,5.852457507521993e-07,True
LONN,2023-12-28,7.636614164773128e-10,True,2.7626003610598187e-06,False,False,3.7756187561587207e-10,1.1497609573387535e-09,7.578475774373599,0.0005283991606017441,True
LONN,2023-12-29,6.900932306340806e-10,True,1.6417736527657237e-06,False,False,4.0740916739318545e-10,9.727772938749757e-10,11.52763515270983,1.0724142087090284e-05,True
LONN,2024-01-03,1.143930834177401e-09,True,7.561521670314396e-06,False,False,8.503556066005111e-10,1.437506061754291e-09,29.263766441998445,2.4733196338133165e-13,True
